PK,SK,kanji_char,component_char,,,
KANJI#32,COMPONENT#753,書,肀,,,
KANJI#32,COMPONENT#117,書,二,,,
KANJI#32,COMPONENT#538,書,日,,,
KANJI#33,COMPONENT#538,時,日,,,
KANJI#33,COMPONENT#397,時,寺,,,
KANJI#33,COMPONENT#327,時,土,,,
KANJI#33,COMPONENT#396,時,寸,,,
KANJI#34,COMPONENT#285,日,口,,,
KANJI#34,COMPONENT#65,日,一,,,
KANJI#35,COMPONENT#487,後,彳,,,
KANJI#35,COMPONENT#459,後,幺,,,
KANJI#35,COMPONENT#343,後,夂,,,
KANJI#36,COMPONENT#249,年,午,,,
KANJI#36,COMPONENT#1,年,┌,,,
KANJI#36,COMPONENT#907,年,𠂉,,,
KANJI#37,COMPONENT#27,左,ナ,,,
KANJI#37,COMPONENT#434,左,工,,,
KANJI#38,COMPONENT#30,川,ノ,,,
KANJI#38,COMPONENT#86,川,丨,,,
KANJI#39,COMPONENT#208,山,凵,,,
KANJI#39,COMPONENT#86,山,丨,,,
KANJI#40,COMPONENT#177,小,八,,,
KANJI#40,COMPONENT#113,小,亅,,,
KANJI#41,COMPONENT#373,学,子,,,
KANJI#41,COMPONENT#11,学,⺍,,,
KANJI#41,COMPONENT#199,学,冖,,,
KANJI#42,COMPONENT#114,子,了,,,
KANJI#42,COMPONENT#65,子,一,,,
KANJI#43,COMPONENT#17,女,く,,,
KANJI#43,COMPONENT#30,女,ノ,,,
KANJI#43,COMPONENT#65,女,一,,,
KANJI#44,COMPONENT#352,天,大,,,
KANJI#44,COMPONENT#143,天,人,,,
KANJI#44,COMPONENT#65,天,一,,,
KANJI#45,COMPONENT#143,大,人,,,
KANJI#45,COMPONENT#65,大,一,,,
KANJI#46,COMPONENT#349,外,夕,,,
KANJI#46,COMPONENT#257,外,卜,,,
KANJI#47,COMPONENT#242,土,十,,,
KANJI#48,COMPONENT#285,国,口,,,
KANJI#48,COMPONENT#649,国,玉,,,
KANJI#48,COMPONENT#650,国,王,,,
KANJI#49,COMPONENT#285,四,口,,,
KANJI#49,COMPONENT#164,四,儿,,,
KANJI#50,COMPONENT#349,名,夕,,,
KANJI#50,COMPONENT#285,名,口,,,
KANJI#51,COMPONENT#27,右,ナ,,,
KANJI#51,COMPONENT#285,右,口,,,
KANJI#52,COMPONENT#275,友,又,,,
KANJI#52,COMPONENT#27,友,ナ,,,
KANJI#53,COMPONENT#454,南,干,,,
KANJI#53,COMPONENT#188,南,冂,,,
KANJI#53,COMPONENT#242,南,十,,,
KANJI#53,COMPONENT#93,南,丷,,,
KANJI#54,COMPONENT#242,半,十,,,
KANJI#54,COMPONENT#117,半,二,,,
KANJI#54,COMPONENT#93,半,丷,,,
KANJI#55,COMPONENT#907,午,𠂉,,,
KANJI#55,COMPONENT#242,午,十,,,
KANJI#55,COMPONENT#454,午,干,,,
KANJI#56,COMPONENT#242,千,十,,,
KANJI#57,COMPONENT#65,十,一,,,
KANJI#57,COMPONENT#86,十,丨,,,
KANJI#58,COMPONENT#237,北,匕,,,
KANJI#58,COMPONENT#86,北,丨,,,
KANJI#59,COMPONENT#9,前,⺉,,,
KANJI#59,COMPONENT#567,前,月,,,
KANJI#59,COMPONENT#65,前,一,,,
KANJI#59,COMPONENT#93,前,丷,,,
KANJI#60,COMPONENT#177,分,八,,,
KANJI#60,COMPONENT#211,分,刀,,,
KANJI#61,COMPONENT#426,出,山,,,
KANJI#61,COMPONENT#208,出,凵,,,
KANJI#62,COMPONENT#188,円,冂,,,
KANJI#62,COMPONENT#4,円,┴,,,
KANJI#63,COMPONENT#177,六,八,,,
KANJI#63,COMPONENT#127,六,亠,,,
KANJI#64,COMPONENT#30,八,ノ,,,
KANJI#65,COMPONENT#30,入,ノ,,,
KANJI#66,COMPONENT#907,先,𠂉,,,
KANJI#66,COMPONENT#117,先,二,,,
KANJI#66,COMPONENT#327,先,土,,,
KANJI#66,COMPONENT#164,先,儿,,,
KANJI#67,COMPONENT#144,何,亻,,,
KANJI#67,COMPONENT#292,何,可,,,
KANJI#67,COMPONENT#285,何,口,,,
KANJI#67,COMPONENT#67,何,丁,,,
KANJI#68,COMPONENT#144,休,亻,,,
KANJI#68,COMPONENT#572,休,木,,,
KANJI#69,COMPONENT#909,今,𠆢,,,
KANJI#69,COMPONENT#40,今,ラ,,,
KANJI#69,COMPONENT#32,今,フ,,,
KANJI#70,COMPONENT#30,人,ノ,,,
KANJI#71,COMPONENT#28,五,ニ,,,
KANJI#71,COMPONENT#1,五,┌,,,
KANJI#72,COMPONENT#28,二,ニ,,,
KANJI#73,COMPONENT#107,九,乙,,,
KANJI#73,COMPONENT#30,九,ノ,,,
KANJI#74,COMPONENT#285,中,口,,,
KANJI#74,COMPONENT#86,中,丨,,,
KANJI#75,COMPONENT#65,下,一,,,
KANJI#75,COMPONENT#257,下,卜,,,
KANJI#76,COMPONENT#65,上,一,,,
KANJI#76,COMPONENT#2,上,┣,,,
KANJI#77,COMPONENT#65,三,一,,,
KANJI#77,COMPONENT#117,三,二,,,
KANJI#78,COMPONENT#65,万,一,,,
KANJI#78,COMPONENT#908,万,𠃌,,,
KANJI#78,COMPONENT#30,万,ノ,,,
KANJI#79,COMPONENT#65,七,一,,,
KANJI#80,COMPONENT#65,一,一,,,
KANJI#81,COMPONENT#848,黒,里,,,
KANJI#81,COMPONENT#632,黒,灬,,,
KANJI#82,COMPONENT#632,鳥,灬,,,
KANJI#83,COMPONENT#20,魚,ク,,,
KANJI#83,COMPONENT#660,魚,田,,,
KANJI#83,COMPONENT#632,魚,灬,,,
KANJI#84,COMPONENT#884,験,馬,,,
KANJI#84,COMPONENT#48,験,㑒,,,
KANJI#84,COMPONENT#632,験,灬,,,
KANJI#85,COMPONENT#884,駅,馬,,,
KANJI#85,COMPONENT#416,駅,尺,,,
KANJI#85,COMPONENT#632,駅,灬,,,
KANJI#86,COMPONENT#880,館,食,,,
KANJI#87,COMPONENT#881,飲,飠,,,
KANJI#87,COMPONENT#592,飲,欠,,,
KANJI#88,COMPONENT#881,飯,飠,,,
KANJI#88,COMPONENT#279,飯,反,,,
KANJI#89,COMPONENT#205,風,几,,,
KANJI#89,COMPONENT#795,風,虫,,,
KANJI#90,COMPONENT#553,題,是,,,
KANJI#90,COMPONENT#875,題,頁,,,
KANJI#90,COMPONENT#538,題,日,,,
KANJI#90,COMPONENT#898,題,龰,,,
KANJI#90,COMPONENT#822,題,貝,,,
KANJI#91,COMPONENT#716,音,立,,,
KANJI#91,COMPONENT#538,音,日,,,
KANJI#92,COMPONENT#900,青,龶,,,
KANJI#92,COMPONENT#567,青,月,,,
KANJI#93,COMPONENT#859,集,隹,,,
KANJI#93,COMPONENT#572,集,木,,,
KANJI#94,COMPONENT#856,院,阝,,,
KANJI#94,COMPONENT#383,院,完,,,
KANJI#95,COMPONENT#853,開,門,,,
KANJI#95,COMPONENT#473,開,开,,,
KANJI#96,COMPONENT#851,銀,金,,,
KANJI#96,COMPONENT#775,銀,艮,,,
KANJI#97,COMPONENT#848,野,里,,,
KANJI#97,COMPONENT#694,野,矛,,,
KANJI#98,COMPONENT#848,重,里,,,
KANJI#98,COMPONENT#245,重,千,,,
KANJI#99,COMPONENT#905,道,辶,,,
KANJI#99,COMPONENT#882,道,首,,,
KANJI#100,COMPONENT#905,運,辶,,,
KANJI#100,COMPONENT#835,運,軍,,,
KANJI#100,COMPONENT#834,運,車,,,
KANJI#101,COMPONENT#905,週,辶,,,
KANJI#101,COMPONENT#311,週,周,,,
KANJI#101,COMPONENT#911,週,𠮷,,,
KANJI#101,COMPONENT#8,週,⺆,,,
KANJI#102,COMPONENT#905,通,辶,,,
KANJI#102,COMPONENT#659,通,甬,,,
KANJI#102,COMPONENT#657,通,用,,,
KANJI#103,COMPONENT#905,送,辶,,,
KANJI#103,COMPONENT#181,送,关,,,
KANJI#103,COMPONENT#353,送,天,,,
KANJI#104,COMPONENT#905,近,辶,,,
KANJI#104,COMPONENT#529,近,斤,,,
KANJI#105,COMPONENT#834,転,車,,,
KANJI#105,COMPONENT#120,転,云,,,
KANJI#106,COMPONENT#285,足,口,,,
KANJI#106,COMPONENT#898,足,龰,,,
KANJI#107,COMPONENT#829,起,走,,,
KANJI#107,COMPONENT#439,起,己,,,
KANJI#107,COMPONENT#327,起,土,,,
KANJI#107,COMPONENT#898,起,龰,,,
KANJI#108,COMPONENT#327,走,土,,,
KANJI#108,COMPONENT#898,走,龰,,,
KANJI#109,COMPONENT#327,赤,土,,,
KANJI#109,COMPONENT#134,赤,亦,,,
KANJI#110,COMPONENT#529,質,斤,,,
KANJI#110,COMPONENT#822,質,貝,,,
KANJI#111,COMPONENT#150,貸,代,,,
KANJI#111,COMPONENT#822,貸,貝,,,
KANJI#111,COMPONENT#686,貸,目,,,
KANJI#112,COMPONENT#734,買,罒,,,
KANJI#112,COMPONENT#822,買,貝,,,
KANJI#113,COMPONENT#810,試,言,,,
KANJI#113,COMPONENT#475,試,式,,,
KANJI#113,COMPONENT#19,試,エ,,,
KANJI#113,COMPONENT#474,試,弋,,,
KANJI#114,COMPONENT#810,計,言,,,
KANJI#114,COMPONENT#242,計,十,,,
KANJI#116,COMPONENT#141,親,亲,,,
KANJI#116,COMPONENT#807,親,見,,,
KANJI#116,COMPONENT#716,親,立,,,
KANJI#116,COMPONENT#572,親,木,,,
KANJI#117,COMPONENT#778,茶,艹,,,
KANJI#117,COMPONENT#909,茶,𠆢,,,
KANJI#117,COMPONENT#33,茶,ホ,,,
KANJI#118,COMPONENT#778,英,艹,,,
KANJI#118,COMPONENT#358,英,央,,,
KANJI#119,COMPONENT#778,花,艹,,,
KANJI#119,COMPONENT#238,花,化,,,
KANJI#119,COMPONENT#18,花,イ,,,
KANJI#119,COMPONENT#31,花,ヒ,,,
KANJI#120,COMPONENT#20,色,ク,,,
KANJI#120,COMPONENT#441,色,巴,,,
KANJI#121,COMPONENT#686,自,目,,,
KANJI#122,COMPONENT#188,肉,冂,,,
KANJI#122,COMPONENT#143,肉,人,,,
KANJI#123,COMPONENT#744,者,耂,,,
KANJI#123,COMPONENT#327,者,土,,,
KANJI#123,COMPONENT#538,者,日,,,
KANJI#124,COMPONENT#744,考,耂,,,
KANJI#124,COMPONENT#68,考,丂,,,
KANJI#125,COMPONENT#743,習,羽,,,
KANJI#125,COMPONENT#681,習,白,,,
KANJI#126,COMPONENT#728,終,糸,,,
KANJI#126,COMPONENT#203,終,冬,,,
KANJI#126,COMPONENT#343,終,夂,,,
KANJI#126,COMPONENT#5,終,⺀,,,
KANJI#127,COMPONENT#728,紙,糸,,,
KANJI#127,COMPONENT#611,紙,氏,,,
KANJI#127,COMPONENT#459,紙,幺,,,
KANJI#127,COMPONENT#407,紙,小,,,
KANJI#128,COMPONENT#722,答,竹,,,
KANJI#128,COMPONENT#909,答,𠆢,,,
KANJI#128,COMPONENT#299,答,合,,,
KANJI#129,COMPONENT#127,立,亠,,,
KANJI#130,COMPONENT#378,空,宀,,,
KANJI#130,COMPONENT#164,空,儿,,,
KANJI#130,COMPONENT#434,空,工,,,
KANJI#131,COMPONENT#378,究,宀,,,
KANJI#131,COMPONENT#164,究,儿,,,
KANJI#131,COMPONENT#109,究,九,,,
KANJI#132,COMPONENT#708,秋,禾,,,
KANJI#132,COMPONENT#631,秋,火,,,
KANJI#133,COMPONENT#708,私,禾,,,
KANJI#133,COMPONENT#271,私,厶,,,
KANJI#134,COMPONENT#700,社,礻,,,
KANJI#134,COMPONENT#327,社,土,,,
KANJI#135,COMPONENT#698,研,石,,,
KANJI#135,COMPONENT#473,研,开,,,
KANJI#136,COMPONENT#696,知,矢,,,
KANJI#136,COMPONENT#285,知,口,,,
KANJI#137,COMPONENT#62,着,䒑,,,
KANJI#137,COMPONENT#70,着,丆,,,
KANJI#137,COMPONENT#686,着,目,,,
KANJI#138,COMPONENT#242,真,十,,,
KANJI#138,COMPONENT#185,真,具,,,
KANJI#138,COMPONENT#686,真,目,,,
KANJI#139,COMPONENT#538,目,日,,,
KANJI#139,COMPONENT#65,目,一,,,
KANJI#140,COMPONENT#681,的,白,,,
KANJI#140,COMPONENT#229,的,勺,,,
KANJI#141,COMPONENT#678,発,癶,,,
KANJI#141,COMPONENT#117,発,二,,,
KANJI#141,COMPONENT#164,発,儿,,,
KANJI#142,COMPONENT#677,病,疒,,,
KANJI#142,COMPONENT#81,病,丙,,,
KANJI#142,COMPONENT#188,病,冂,,,
KANJI#142,COMPONENT#143,病,人,,,
KANJI#143,COMPONENT#668,界,界,,,
KANJI#143,COMPONENT#146,界,介,,,
KANJI#144,COMPONENT#65,画,一,,,
KANJI#144,COMPONENT#661,画,由,,,
KANJI#144,COMPONENT#208,画,凵,,,
KANJI#145,COMPONENT#660,町,田,,,
KANJI#145,COMPONENT#67,町,丁,,,
KANJI#146,COMPONENT#285,田,口,,,
KANJI#146,COMPONENT#242,田,十,,,
KANJI#147,COMPONENT#8,用,⺆,,,
KANJI#147,COMPONENT#117,用,二,,,
KANJI#147,COMPONENT#86,用,丨,,,
KANJI#148,COMPONENT#650,理,王,,,
KANJI#148,COMPONENT#848,理,里,,,
KANJI#149,COMPONENT#352,犬,大,,,
KANJI#149,COMPONENT#92,犬,丶,,,
KANJI#150,COMPONENT#643,特,牛,,,
KANJI#150,COMPONENT#397,特,寺,,,
KANJI#150,COMPONENT#327,特,土,,,
KANJI#150,COMPONENT#396,特,寸,,,
KANJI#151,COMPONENT#643,物,牛,,,
KANJI#151,COMPONENT#230,物,勿,,,
KANJI#152,COMPONENT#907,牛,𠂉,,,
KANJI#152,COMPONENT#242,牛,十,,,
KANJI#153,COMPONENT#616,漢,氵,,,
KANJI#153,COMPONENT#913,漢,𦰩,,,
KANJI#153,COMPONENT#778,漢,艹,,,
KANJI#153,COMPONENT#285,漢,口,,,
KANJI#153,COMPONENT#355,漢,夫,,,
KANJI#154,COMPONENT#616,海,氵,,,
KANJI#154,COMPONENT#608,海,毎,,,
KANJI#154,COMPONENT#907,海,𠂉,,,
KANJI#154,COMPONENT#606,海,毋,,,
KANJI#155,COMPONENT#616,洋,氵,,,
KANJI#155,COMPONENT#738,洋,羊,,,
KANJI#156,COMPONENT#616,注,氵,,,
KANJI#156,COMPONENT#96,注,主,,,
KANJI#156,COMPONENT#650,注,王,,,
KANJI#157,COMPONENT#65,死,一,,,
KANJI#157,COMPONENT#349,死,夕,,,
KANJI#157,COMPONENT#31,死,ヒ,,,
KANJI#158,COMPONENT#595,歩,止,,,
KANJI#158,COMPONENT#408,歩,少,,,
KANJI#158,COMPONENT#407,歩,小,,,
KANJI#159,COMPONENT#65,正,一,,,
KANJI#159,COMPONENT#595,正,止,,,
KANJI#160,COMPONENT#74,止,上,,,
KANJI#160,COMPONENT#86,止,丨,,,
KANJI#161,COMPONENT#292,歌,可,,,
KANJI#161,COMPONENT#592,歌,欠,,,
KANJI#161,COMPONENT#143,歌,人,,,
KANJI#162,COMPONENT#681,楽,白,,,
KANJI#162,COMPONENT#572,楽,木,,,
KANJI#163,COMPONENT#82,業,业,,,
KANJI#163,COMPONENT#62,業,䒑,,,
KANJI#163,COMPONENT#573,業,未,,,
KANJI#164,COMPONENT#904,朝,龺,,,
KANJI#164,COMPONENT#567,朝,月,,,
KANJI#164,COMPONENT#242,朝,十,,,
KANJI#164,COMPONENT#538,朝,日,,,
KANJI#165,COMPONENT#567,服,月,,,
KANJI#165,COMPONENT#910,服,𠬝,,,
KANJI#165,COMPONENT#260,服,卩,,,
KANJI#165,COMPONENT#275,服,又,,,
KANJI#166,COMPONENT#27,有,ナ,,,
KANJI#166,COMPONENT#567,有,月,,,
KANJI#167,COMPONENT#538,曜,日,,,
KANJI#167,COMPONENT#743,曜,羽,,,
KANJI#167,COMPONENT#859,曜,隹,,,
KANJI#168,COMPONENT#416,昼,尺,,,
KANJI#168,COMPONENT#541,昼,旦,,,
KANJI#168,COMPONENT#538,昼,日,,,
KANJI#168,COMPONENT#65,昼,一,,,
KANJI#169,COMPONENT#912,春,𡗗,,,
KANJI#169,COMPONENT#538,春,日,,,
KANJI#169,COMPONENT#72,春,三,,,
KANJI#169,COMPONENT#143,春,人,,,
KANJI#170,COMPONENT#538,映,日,,,
KANJI#170,COMPONENT#358,映,央,,,
KANJI#171,COMPONENT#538,明,日,,,
KANJI#171,COMPONENT#567,明,月,,,
KANJI#172,COMPONENT#538,早,日,,,
KANJI#172,COMPONENT#242,早,十,,,
KANJI#173,COMPONENT#533,族,方,,,
KANJI#173,COMPONENT#907,族,𠂉,,,
KANJI#173,COMPONENT#696,族,矢,,,
KANJI#174,COMPONENT#533,旅,方,,,
KANJI#175,COMPONENT#127,方,亠,,,
KANJI#175,COMPONENT#71,方,万,,,
KANJI#176,COMPONENT#141,新,亲,,,
KANJI#176,COMPONENT#529,新,斤,,,
KANJI#176,COMPONENT#716,新,立,,,
KANJI#176,COMPONENT#572,新,木,,,
KANJI#177,COMPONENT#724,料,米,,,
KANJI#177,COMPONENT#528,料,斗,,,
KANJI#178,COMPONENT#127,文,亠,,,
KANJI#178,COMPONENT#36,文,メ,,,
KANJI#179,COMPONENT#744,教,耂,,,
KANJI#179,COMPONENT#518,教,攵,,,
KANJI#179,COMPONENT#907,教,𠂉,,,
KANJI#179,COMPONENT#36,教,メ,,,
KANJI#180,COMPONENT#513,持,扌,,,
KANJI#180,COMPONENT#397,持,寺,,,
KANJI#180,COMPONENT#327,持,土,,,
KANJI#180,COMPONENT#396,持,寸,,,
KANJI#182,COMPONENT#716,意,立,,,
KANJI#182,COMPONENT#538,意,日,,,
KANJI#182,COMPONENT#491,意,心,,,
KANJI#183,COMPONENT#125,悪,亜,,,
KANJI#183,COMPONENT#491,悪,心,,,
KANJI#248,COMPONENT#891,鳴,鳥,,,
KANJI#248,COMPONENT#285,鳴,口,,,
KANJI#248,COMPONENT#632,鳴,灬,,,
KANJI#249,COMPONENT#852,髪,長,,,
KANJI#249,COMPONENT#484,髪,彡,,,
KANJI#249,COMPONENT#277,髪,友,,,
KANJI#249,COMPONENT#120,髪,云,,,
KANJI#250,COMPONENT#632,馬,灬,,,
KANJI#251,COMPONENT#765,首,自,,,
KANJI#251,COMPONENT#62,首,䒑,,,
KANJI#252,COMPONENT#879,飛,飞,,,
KANJI#252,COMPONENT#248,飛,升,,,
KANJI#253,COMPONENT#724,類,米,,,
KANJI#253,COMPONENT#875,類,頁,,,
KANJI#253,COMPONENT#822,類,貝,,,
KANJI#253,COMPONENT#725,類,类,,,
KANJI#253,COMPONENT#352,類,大,,,
KANJI#254,COMPONENT#269,願,原,,,
KANJI#254,COMPONENT#875,願,頁,,,
KANJI#254,COMPONENT#822,願,貝,,,
KANJI#254,COMPONENT#681,願,白,,,
KANJI#254,COMPONENT#266,願,厂,,,
KANJI#255,COMPONENT#485,顔,彦,,,
KANJI#255,COMPONENT#875,顔,頁,,,
KANJI#255,COMPONENT#822,顔,貝,,,
KANJI#255,COMPONENT#484,顔,彡,,,
KANJI#255,COMPONENT#716,顔,立,,,
KANJI#256,COMPONENT#582,頼,束,,,
KANJI#256,COMPONENT#875,頼,頁,,,
KANJI#256,COMPONENT#822,頼,貝,,,
KANJI#257,COMPONENT#813,頭,豆,,,
KANJI#257,COMPONENT#875,頭,頁,,,
KANJI#257,COMPONENT#822,頭,貝,,,
KANJI#258,COMPONENT#67,頂,丁,,,
KANJI#258,COMPONENT#875,頂,頁,,,
KANJI#258,COMPONENT#822,頂,貝,,,
KANJI#259,COMPONENT#871,靴,革,,,
KANJI#259,COMPONENT#238,靴,化,,,
KANJI#259,COMPONENT#18,靴,イ,,,
KANJI#259,COMPONENT#31,靴,ヒ,,,
KANJI#260,COMPONENT#734,面,罒,,,
KANJI#260,COMPONENT#747,面,而,,,
KANJI#261,COMPONENT#97,非,丿丨,,,
KANJI#262,COMPONENT#869,静,青,,,
KANJI#262,COMPONENT#116,静,争,,,
KANJI#262,COMPONENT#900,静,龶,,,
KANJI#262,COMPONENT#567,静,月,,,
KANJI#263,COMPONENT#865,雪,雨,,,
KANJI#263,COMPONENT#38,雪,ヨ,,,
KANJI#264,COMPONENT#355,難,夫,,,
KANJI#264,COMPONENT#859,難,隹,,,
KANJI#265,COMPONENT#580,雑,杂,,,
KANJI#265,COMPONENT#859,雑,隹,,,
KANJI#265,COMPONENT#109,雑,九,,,
KANJI#265,COMPONENT#572,雑,木,,,
KANJI#266,COMPONENT#856,際,阝,,,
KANJI#266,COMPONENT#702,際,祭,,,
KANJI#266,COMPONENT#22,際,タ,,,
KANJI#266,COMPONENT#29,際,ヌ,,,
KANJI#267,COMPONENT#856,陽,阝,,,
KANJI#267,COMPONENT#541,陽,旦,,,
KANJI#267,COMPONENT#230,陽,勿,,,
KANJI#267,COMPONENT#228,陽,勹,,,
KANJI#268,COMPONENT#856,険,阝,,,
KANJI#268,COMPONENT#48,険,㑒,,,
KANJI#269,COMPONENT#856,除,阝,,,
KANJI#269,COMPONENT#157,除,余,,,
KANJI#270,COMPONENT#856,限,阝,,,
KANJI#270,COMPONENT#775,限,艮,,,
KANJI#271,COMPONENT#856,降,阝,,,
KANJI#271,COMPONENT#344,降,夅,,,
KANJI#271,COMPONENT#343,降,夂,,,
KANJI#271,COMPONENT#42,降,㐄,,,
KANJI#272,COMPONENT#856,阪,阝,,,
KANJI#272,COMPONENT#279,阪,反,,,
KANJI#272,COMPONENT#275,阪,又,,,
KANJI#273,COMPONENT#853,関,門,,,
KANJI#273,COMPONENT#181,関,关,,,
KANJI#273,COMPONENT#353,関,天,,,
KANJI#274,COMPONENT#853,閉,門,,,
KANJI#274,COMPONENT#514,閉,才,,,
KANJI#275,COMPONENT#616,酒,氵,,,
KANJI#275,COMPONENT#845,酒,酉,,,
KANJI#276,COMPONENT#845,配,酉,,,
KANJI#276,COMPONENT#439,配,己,,,
KANJI#276,COMPONENT#804,配,西,,,
KANJI#277,COMPONENT#746,都,者,,,
KANJI#277,COMPONENT#856,都,阝,,,
KANJI#277,COMPONENT#744,都,耂,,,
KANJI#277,COMPONENT#538,都,日,,,
KANJI#278,COMPONENT#856,部,阝,,,
KANJI#278,COMPONENT#716,部,立,,,
KANJI#278,COMPONENT#312,部,咅,,,
KANJI#278,COMPONENT#285,部,口,,,
KANJI#279,COMPONENT#905,選,辶,,,
KANJI#279,COMPONENT#444,選,巽,,,
KANJI#279,COMPONENT#439,選,己,,,
KANJI#279,COMPONENT#180,選,共,,,
KANJI#279,COMPONENT#901,選,龷,,,
KANJI#280,COMPONENT#905,適,辶,,,
KANJI#280,COMPONENT#317,適,啇,,,
KANJI#280,COMPONENT#287,適,古,,,
KANJI#280,COMPONENT#188,適,冂,,,
KANJI#280,COMPONENT#716,適,立,,,
KANJI#281,COMPONENT#905,遠,辶,,,
KANJI#281,COMPONENT#327,遠,土,,,
KANJI#281,COMPONENT#802,遠,袁,,,
KANJI#281,COMPONENT#911,遠,𠮷,,,
KANJI#282,COMPONENT#905,違,辶,,,
KANJI#282,COMPONENT#872,違,韋,,,
KANJI#282,COMPONENT#42,違,㐄,,,
KANJI#283,COMPONENT#905,達,辶,,,
KANJI#283,COMPONENT#327,達,土,,,
KANJI#283,COMPONENT#716,達,立,,,
KANJI#283,COMPONENT#738,達,羊,,,
KANJI#284,COMPONENT#905,過,辶,,,
KANJI#284,COMPONENT#195,過,冎,,,
KANJI#284,COMPONENT#193,過,冋,,,
KANJI#284,COMPONENT#285,過,口,,,
KANJI#285,COMPONENT#905,遊,辶,,,
KANJI#285,COMPONENT#533,遊,方,,,
KANJI#285,COMPONENT#907,遊,𠂉,,,
KANJI#285,COMPONENT#373,遊,子,,,
KANJI#286,COMPONENT#905,遅,辶,,,
KANJI#286,COMPONENT#414,遅,尸,,,
KANJI#286,COMPONENT#738,遅,羊,,,
KANJI#287,COMPONENT#905,進,辶,,,
KANJI#287,COMPONENT#859,進,隹,,,
KANJI#288,COMPONENT#905,連,辶,,,
KANJI#288,COMPONENT#834,連,車,,,
KANJI#289,COMPONENT#905,速,辶,,,
KANJI#289,COMPONENT#582,速,束,,,
KANJI#290,COMPONENT#905,途,辶,,,
