PK,SK,kanji_char,component_char,,,
COMPONENT#285,KANJI#405,容,口,,,
COMPONENT#143,KANJI#405,容,人,,,
COMPONENT#713,KANJI#405,容,穴,,,
COMPONENT#378,KANJI#994,害,宀,,,
COMPONENT#900,KANJI#994,害,龶,,,
COMPONENT#285,KANJI#994,害,口,,,
COMPONENT#378,KANJI#332,客,宀,,,
COMPONENT#298,KANJI#332,客,各,,,
COMPONENT#343,KANJI#332,客,夂,,,
COMPONENT#378,KANJI#1870,実,宀,,,
COMPONENT#73,KANJI#1870,実,三人,,,
COMPONENT#378,KANJI#305,定,宀,,,
COMPONENT#898,KANJI#305,定,龰,,,
COMPONENT#378,KANJI#444,官,宀,,,
COMPONENT#385,KANJI#444,官,官,,,
COMPONENT#55,KANJI#444,官,㠯,,,
COMPONENT#378,KANJI#1558,完,宀,,,
COMPONENT#167,KANJI#1558,完,元,,,
COMPONENT#165,KANJI#1558,完,兀,,,
COMPONENT#378,KANJI#1917,守,宀,,,
COMPONENT#396,KANJI#1917,守,寸,,,
COMPONENT#378,KANJI#968,宅,宀,,,
COMPONENT#101,KANJI#968,宅,乇,,,
COMPONENT#108,KANJI#968,宅,乚,,,
COMPONENT#373,KANJI#1344,存,子,,,
COMPONENT#114,KANJI#1344,存,了,,,
COMPONENT#367,KANJI#292,婦,女,,,
COMPONENT#38,KANJI#292,婦,ヨ,,,
COMPONENT#445,KANJI#292,婦,巾,,,
COMPONENT#450,KANJI#292,婦,帚,,,
COMPONENT#367,KANJI#2063,婚,女,,,
COMPONENT#611,KANJI#2063,婚,氏,,,
COMPONENT#538,KANJI#2063,婚,日,,,
COMPONENT#548,KANJI#2063,婚,昏,,,
COMPONENT#367,KANJI#277,娘,女,,,
COMPONENT#776,KANJI#277,娘,良,,,
COMPONENT#367,KANJI#1497,妻,女,,,
COMPONENT#367,KANJI#1899,好,女,,,
COMPONENT#373,KANJI#1899,好,子,,,
COMPONENT#114,KANJI#1899,好,了,,,
COMPONENT#143,KANJI#1477,失,人,,,
COMPONENT#696,KANJI#1477,失,矢,,,
COMPONENT#143,KANJI#341,夫,人,,,
COMPONENT#352,KANJI#341,夫,大,,,
COMPONENT#352,KANJI#368,太,大,,,
COMPONENT#778,KANJI#127,夢,艹,,,
COMPONENT#734,KANJI#127,夢,罒,,,
COMPONENT#199,KANJI#127,夢,冖,,,
COMPONENT#349,KANJI#127,夢,夕,,,
COMPONENT#134,KANJI#493,変,亦,,,
COMPONENT#343,KANJI#493,変,夂,,,
COMPONENT#337,KANJI#422,声,士,,,
COMPONENT#564,KANJI#2103,増,曽,,,
COMPONENT#660,KANJI#2103,増,田,,,
COMPONENT#539,KANJI#2103,増,日小,,,
COMPONENT#458,KANJI#1003,報,幸,,,
COMPONENT#54,KANJI#1003,報,㞋,,,
COMPONENT#260,KANJI#1003,報,卩,,,
COMPONENT#275,KANJI#1003,報,又,,,
COMPONENT#327,KANJI#830,在,土,,,
COMPONENT#802,KANJI#1098,園,袁,,,
COMPONENT#322,KANJI#1098,園,囗,,,
COMPONENT#911,KANJI#1098,園,𠮷,,,
COMPONENT#327,KANJI#1098,園,土,,,
COMPONENT#572,KANJI#336,困,木,,,
COMPONENT#322,KANJI#336,困,囗,,,
COMPONENT#352,KANJI#1132,因,大,,,
COMPONENT#322,KANJI#1132,因,囗,,,
COMPONENT#285,KANJI#154,回,口,,,
COMPONENT#322,KANJI#154,回,囗,,,
COMPONENT#300,KANJI#1715,喜,吉,,,
COMPONENT#813,KANJI#1715,喜,豆,,,
COMPONENT#285,KANJI#1715,喜,口,,,
COMPONENT#337,KANJI#1715,喜,士,,,
COMPONENT#716,KANJI#1714,商,立,,,
COMPONENT#189,KANJI#1714,商,冂儿,,,
COMPONENT#193,KANJI#1714,商,冋,,,
COMPONENT#708,KANJI#1290,和,禾,,,
COMPONENT#285,KANJI#1290,和,口,,,
COMPONENT#290,KANJI#2206,命,叩,,,
COMPONENT#260,KANJI#2206,命,卩,,,
COMPONENT#285,KANJI#2206,命,口,,,
COMPONENT#285,KANJI#1704,呼,口,,,
COMPONENT#104,KANJI#1704,呼,乎,,,
COMPONENT#285,KANJI#1572,告,口,,,
COMPONENT#14,KANJI#1572,告,⺧,,,
COMPONENT#285,KANJI#2037,吹,口,,,
COMPONENT#592,KANJI#2037,吹,欠,,,
COMPONENT#285,KANJI#1063,吸,口,,,
COMPONENT#276,KANJI#1063,吸,及,,,
COMPONENT#285,KANJI#1593,否,口,,,
COMPONENT#76,KANJI#1593,否,不,,,
COMPONENT#415,KANJI#1705,君,尹,,,
COMPONENT#285,KANJI#1705,君,口,,,
COMPONENT#188,KANJI#1499,向,冂,,,
COMPONENT#193,KANJI#1499,向,冋,,,
COMPONENT#285,KANJI#1499,向,口,,,
COMPONENT#285,KANJI#499,合,口,,,
COMPONENT#143,KANJI#499,合,人,,,
COMPONENT#65,KANJI#499,合,一,,,
COMPONENT#68,KANJI#1877,号,丂,,,
COMPONENT#285,KANJI#1877,号,口,,,
COMPONENT#285,KANJI#1137,可,口,,,
COMPONENT#13,KANJI#2027,受,⺤,,,
COMPONENT#275,KANJI#2027,受,又,,,
COMPONENT#750,KANJI#1494,取,耳,,,
COMPONENT#275,KANJI#1494,取,又,,,
COMPONENT#87,KANJI#1559,収,丩,,,
COMPONENT#275,KANJI#1559,収,又,,,
COMPONENT#266,KANJI#523,反,厂,,,
COMPONENT#275,KANJI#523,反,又,,,
COMPONENT#35,KANJI#460,参,ム,,,
COMPONENT#352,KANJI#460,参,大,,,
COMPONENT#484,KANJI#460,参,彡,,,
COMPONENT#266,KANJI#79,原,厂,,,
COMPONENT#681,KANJI#79,原,白,,,
COMPONENT#539,KANJI#79,原,日小,,,
COMPONENT#20,KANJI#184,危,ク,,,
COMPONENT#267,KANJI#184,危,厃,,,
COMPONENT#50,KANJI#184,危,㔾,,,
COMPONENT#266,KANJI#184,危,厂,,,
COMPONENT#662,KANJI#625,単,甲,,,
COMPONENT#11,KANJI#625,単,⺍,,,
COMPONENT#242,KANJI#625,単,十,,,
COMPONENT#662,KANJI#625,単,甲,,,
COMPONENT#18,KANJI#1849,化,イ,,,
COMPONENT#31,KANJI#1849,化,ヒ,,,
COMPONENT#336,KANJI#320,勤,堇,,,
COMPONENT#221,KANJI#320,勤,力,,,
COMPONENT#567,KANJI#2214,勝,月,,,
COMPONENT#903,KANJI#2214,勝,龹,,,
COMPONENT#221,KANJI#2214,勝,力,,,
COMPONENT#34,KANJI#948,務,マ,,,
COMPONENT#694,KANJI#948,務,矛,,,
COMPONENT#221,KANJI#948,務,力,,,
COMPONENT#518,KANJI#948,務,攵,,,
COMPONENT#115,KANJI#948,務,予,,,
COMPONENT#12,KANJI#1337,労,⺍冖,,,
COMPONENT#221,KANJI#1337,労,力,,,
COMPONENT#368,KANJI#900,努,奴,,,
COMPONENT#221,KANJI#900,努,力,,,
COMPONENT#367,KANJI#900,努,女,,,
COMPONENT#275,KANJI#900,努,又,,,
COMPONENT#77,KANJI#116,助,且,,,
COMPONENT#221,KANJI#116,助,力,,,
COMPONENT#221,KANJI#370,加,力,,,
COMPONENT#285,KANJI#370,加,口,,,
COMPONENT#389,KANJI#692,割,害,,,
COMPONENT#212,KANJI#692,割,刂,,,
COMPONENT#133,KANJI#896,刻,亥,,,
COMPONENT#212,KANJI#896,刻,刂,,,
COMPONENT#445,KANJI#181,制,巾,,,
COMPONENT#212,KANJI#181,制,刂,,,
COMPONENT#643,KANJI#181,制,牛,,,
COMPONENT#708,KANJI#767,到,禾,,,
COMPONENT#212,KANJI#767,到,刂,,,
COMPONENT#708,KANJI#1022,利,禾,,,
COMPONENT#212,KANJI#1022,利,刂,,,
COMPONENT#251,KANJI#1836,判,半,,,
COMPONENT#212,KANJI#1836,判,刂,,,
COMPONENT#800,KANJI#565,初,衤,,,
COMPONENT#211,KANJI#565,初,刀,,,
COMPONENT#217,KANJI#1952,列,列,,,
COMPONENT#601,KANJI#1952,列,歹,,,
COMPONENT#212,KANJI#1952,列,刂,,,
COMPONENT#343,KANJI#452,処,夂,,,
COMPONENT#205,KANJI#452,処,几,,,
COMPONENT#151,KANJI#321,冷,令,,,
COMPONENT#202,KANJI#321,冷,冫,,,
COMPONENT#34,KANJI#321,冷,マ,,,
COMPONENT#143,KANJI#321,冷,人,,,
COMPONENT#188,KANJI#808,内,冂,,,
COMPONENT#143,KANJI#808,内,人,,,
COMPONENT#822,KANJI#115,具,貝,,,
COMPONENT#65,KANJI#115,具,一,,,
COMPONENT#686,KANJI#115,具,目,,,
COMPONENT#177,KANJI#115,具,八,,,
COMPONENT#180,KANJI#443,共,共,,,
COMPONENT#901,KANJI#443,共,龷,,,
COMPONENT#177,KANJI#443,共,八,,,
COMPONENT#143,KANJI#922,全,人,,,
COMPONENT#650,KANJI#922,全,王,,,
COMPONENT#10,KANJI#1794,光,⺌,,,
COMPONENT#164,KANJI#1794,光,儿,,,
COMPONENT#18,KANJI#704,優,イ,,,
COMPONENT#57,KANJI#704,優,㥑,,,
COMPONENT#343,KANJI#704,優,夂,,,
COMPONENT#491,KANJI#704,優,心,,,
COMPONENT#18,KANJI#222,働,イ,,,
COMPONENT#226,KANJI#222,働,動,,,
COMPONENT#849,KANJI#222,働,重,,,
COMPONENT#221,KANJI#222,働,力,,,
COMPONENT#18,KANJI#656,備,イ,,,
COMPONENT#901,KANJI#656,備,龷,,,
COMPONENT#657,KANJI#656,備,用,,,
COMPONENT#70,KANJI#656,備,丆,,,
COMPONENT#18,KANJI#738,偶,イ,,,
COMPONENT#706,KANJI#738,偶,禺,,,
COMPONENT#662,KANJI#738,偶,甲,,,
COMPONENT#18,KANJI#1725,側,イ,,,
COMPONENT#220,KANJI#1725,側,則,,,
COMPONENT#822,KANJI#1725,側,貝,,,
COMPONENT#212,KANJI#1725,側,刂,,,
COMPONENT#18,KANJI#949,偉,イ,,,
COMPONENT#872,KANJI#949,偉,韋,,,
COMPONENT#42,KANJI#949,偉,㐄,,,
COMPONENT#18,KANJI#1200,値,イ,,,
COMPONENT#687,KANJI#1200,値,直,,,
COMPONENT#686,KANJI#1200,値,目,,,
COMPONENT#18,KANJI#327,候,イ,,,
COMPONENT#37,KANJI#327,候,ユ,,,
COMPONENT#696,KANJI#327,候,矢,,,
COMPONENT#18,KANJI#1154,倒,イ,,,
COMPONENT#66,KANJI#1154,倒,一ム,,,
COMPONENT#327,KANJI#1154,倒,土,,,
COMPONENT#766,KANJI#1154,倒,至,,,
COMPONENT#18,KANJI#823,信,イ,,,
COMPONENT#810,KANJI#823,信,言,,,
COMPONENT#18,KANJI#1817,係,イ,,,
COMPONENT#728,KANJI#1817,係,糸,,,
COMPONENT#459,KANJI#1817,係,幺,,,
COMPONENT#407,KANJI#1817,係,小,,,
COMPONENT#18,KANJI#683,便,イ,,,
COMPONENT#561,KANJI#683,便,更,,,
COMPONENT#663,KANJI#683,便,申,,,
COMPONENT#18,KANJI#296,供,イ,,,
COMPONENT#180,KANJI#296,供,共,,,
COMPONENT#901,KANJI#296,供,龷,,,
COMPONENT#18,KANJI#342,例,イ,,,
COMPONENT#217,KANJI#342,例,列,,,
COMPONENT#601,KANJI#342,例,歹,,,
COMPONENT#212,KANJI#342,例,刂,,,
COMPONENT#143,KANJI#580,余,人,,,
COMPONENT#407,KANJI#580,余,小,,,
COMPONENT#18,KANJI#747,位,イ,,,
COMPONENT#716,KANJI#747,位,立,,,
COMPONENT#18,KANJI#1544,似,イ,,,
COMPONENT#152,KANJI#1544,似,以,,,
COMPONENT#143,KANJI#1544,似,人,,,
COMPONENT#18,KANJI#996,伝,イ,,,
COMPONENT#120,KANJI#996,伝,云,,,
COMPONENT#18,KANJI#1136,任,イ,,,
COMPONENT#338,KANJI#1136,任,壬,,,
COMPONENT#18,KANJI#2114,件,イ,,,
COMPONENT#643,KANJI#2114,件,牛,,,
COMPONENT#18,KANJI#274,付,イ,,,
COMPONENT#396,KANJI#274,付,寸,,,
COMPONENT#18,KANJI#170,他,イ,,,
COMPONENT#111,KANJI#170,他,也,,,
COMPONENT#127,KANJI#1379,交,亠,,,
COMPONENT#640,KANJI#1379,交,父,,,
COMPONENT#127,KANJI#2052,亡,亠,,,
COMPONENT#481,KANJI#487,互,彑,,,
COMPONENT#20,KANJI#1834,争,ク,,,
COMPONENT#34,KANJI#366,予,マ,,,
COMPONENT#572,KANJI#448,乗,木,,,
COMPONENT#708,KANJI#448,乗,禾,,,
COMPONENT#188,KANJI#1563,両,冂,,,
COMPONENT#426,KANJI#1563,両,山,,,
COMPONENT#65,KANJI#1143,与,一,,,
COMPONENT#600,KANJI#809,齢,歯,,,
COMPONENT#151,KANJI#809,齢,令,,,
COMPONENT#724,KANJI#809,齢,米,,,
COMPONENT#595,KANJI#809,齢,止,,,
COMPONENT#208,KANJI#809,齢,凵,,,
COMPONENT#765,KANJI#931,鼻,自,,,
COMPONENT#660,KANJI#931,鼻,田,,,
COMPONENT#471,KANJI#931,鼻,廾,,,
COMPONENT#901,KANJI#1542,黄,龷,,,
COMPONENT#661,KANJI#1542,黄,由,,,
COMPONENT#177,KANJI#1542,黄,八,,,
COMPONENT#900,KANJI#1581,麦,龶,,,
COMPONENT#343,KANJI#1581,麦,夂,,,
COMPONENT#195,KANJI#157,骨,冎,,,
COMPONENT#567,KANJI#157,骨,月,,,
COMPONENT#884,KANJI#1349,駐,馬,,,
COMPONENT#96,KANJI#1349,駐,主,,,
COMPONENT#650,KANJI#1349,駐,王,,,
COMPONENT#632,KANJI#1349,駐,灬,,,
COMPONENT#708,KANJI#1419,香,禾,,,
COMPONENT#538,KANJI#1419,香,日,,,
COMPONENT#388,KANJI#1892,額,客,,,
COMPONENT#875,KANJI#1892,額,頁,,,
COMPONENT#822,KANJI#1892,額,貝,,,
COMPONENT#686,KANJI#1892,額,目,,,
COMPONENT#343,KANJI#1892,額,夂,,,
COMPONENT#151,KANJI#2005,領,令,,,
COMPONENT#875,KANJI#2005,領,頁,,,
COMPONENT#822,KANJI#2005,領,貝,,,
COMPONENT#686,KANJI#2005,領,目,,,
COMPONENT#115,KANJI#1625,預,予,,,
COMPONENT#875,KANJI#1625,預,頁,,,
COMPONENT#822,KANJI#1625,預,貝,,,
COMPONENT#686,KANJI#1625,預,目,,,
COMPONENT#34,KANJI#1625,預,マ,,,
COMPONENT#430,KANJI#2162,順,川,,,
COMPONENT#875,KANJI#2162,順,頁,,,
COMPONENT#822,KANJI#2162,順,貝,,,
COMPONENT#686,KANJI#2162,順,目,,,
COMPONENT#472,KANJI#1024,革,廿,,,
COMPONENT#89,KANJI#1024,革,中,,,
COMPONENT#242,KANJI#1024,革,十,,,
COMPONENT#865,KANJI#1144,震,雨,,,
COMPONENT#838,KANJI#1144,震,辰,,,
COMPONENT#865,KANJI#1389,零,雨,,,
COMPONENT#151,KANJI#1389,零,令,,,
COMPONENT#865,KANJI#248,雲,雨,,,
COMPONENT#120,KANJI#248,雲,云,,,
COMPONENT#510,KANJI#821,雇,戸,,,
COMPONENT#859,KANJI#821,雇,隹,,,
COMPONENT#859,KANJI#455,隻,隹,,,
COMPONENT#275,KANJI#455,隻,又,,,
COMPONENT#856,KANJI#1710,階,阝,,,
COMPONENT#609,KANJI#1710,階,比,,,
COMPONENT#681,KANJI#1710,階,白,,,
COMPONENT#31,KANJI#1710,階,ヒ,,,
COMPONENT#856,KANJI#213,隅,阝,,,
COMPONENT#706,KANJI#213,隅,禺,,,
COMPONENT#662,KANJI#213,隅,甲,,,
COMPONENT#856,KANJI#2167,陸,阝,,,
COMPONENT#332,KANJI#2167,陸,坴,,,
COMPONENT#329,KANJI#2167,陸,圥,,,
COMPONENT#327,KANJI#2167,陸,土,,,
COMPONENT#856,KANJI#1921,防,阝,,,
COMPONENT#533,KANJI#1921,防,方,,,
COMPONENT#851,KANJI#753,録,金,,,
COMPONENT#480,KANJI#753,録,彐,,,
COMPONENT#618,KANJI#753,録,氺,,,
COMPONENT#851,KANJI#911,鋭,金,,,
COMPONENT#168,KANJI#911,鋭,兄,,,
COMPONENT#851,KANJI#964,銅,金,,,
COMPONENT#302,KANJI#964,銅,同,,,
COMPONENT#851,KANJI#353,鉱,金,,,
COMPONENT#462,KANJI#353,鉱,広,,,
COMPONENT#461,KANJI#353,鉱,广,,,
COMPONENT#851,KANJI#562,鉄,金,,,
COMPONENT#359,KANJI#562,鉄,失,,,
COMPONENT#851,KANJI#2,鈍,金,,,
COMPONENT#424,KANJI#2,鈍,屯,,,
COMPONENT#108,KANJI#2,鈍,乚,,,
COMPONENT#851,KANJI#1391,針,金,,,
COMPONENT#242,KANJI#1391,針,十,,,
COMPONENT#538,KANJI#286,量,日,,,
COMPONENT#65,KANJI#286,量,一,,,
COMPONENT#848,KANJI#286,量,里,,,
COMPONENT#541,KANJI#286,量,旦,,,
COMPONENT#333,KANJI#1237,郵,垂,,,
COMPONENT#856,KANJI#1237,郵,阝,,,
COMPONENT#856,KANJI#991,郊,阝,,,
COMPONENT#132,KANJI#991,郊,交,,,
COMPONENT#640,KANJI#991,郊,父,,,
COMPONENT#905,KANJI#1119,造,辶,,,
COMPONENT#309,KANJI#1119,造,告,,,
COMPONENT#905,KANJI#1513,逆,辶,,,
COMPONENT#425,KANJI#1513,逆,屰,,,
COMPONENT#905,KANJI#151,述,辶,,,
COMPONENT#576,KANJI#151,述,朮,,,
COMPONENT#905,KANJI#430,辺,辶,,,
COMPONENT#211,KANJI#430,辺,刀,,,
COMPONENT#560,KANJI#1356,農,曲,,,
COMPONENT#838,KANJI#1356,農,辰,,,
COMPONENT#716,KANJI#647,辛,立,,,
COMPONENT#242,KANJI#647,辛,十,,,
COMPONENT#834,KANJI#1038,輸,車,,,
COMPONENT#162,KANJI#1038,輸,俞,,,
COMPONENT#567,KANJI#1038,輸,月,,,
COMPONENT#212,KANJI#1038,輸,刂,,,
COMPONENT#834,KANJI#1145,輪,車,,,
COMPONENT#160,KANJI#1145,輪,侖,,,
COMPONENT#834,KANJI#2118,軽,車,,,
COMPONENT#328,KANJI#2118,軽,圣,,,
COMPONENT#275,KANJI#2118,軽,又,,,
COMPONENT#327,KANJI#2118,軽,土,,,
COMPONENT#834,KANJI#214,軟,車,,,
COMPONENT#592,KANJI#214,軟,欠,,,
COMPONENT#834,KANJI#427,軒,車,,,
COMPONENT#454,KANJI#427,軒,干,,,
COMPONENT#835,KANJI#2001,軍,軍,,,
COMPONENT#834,KANJI#2001,軍,車,,,
COMPONENT#199,KANJI#2001,軍,冖,,,
COMPONENT#830,KANJI#630,踊,足,,,
COMPONENT#595,KANJI#630,踊,止,,,
COMPONENT#659,KANJI#630,踊,甬,,,
COMPONENT#34,KANJI#630,踊,マ,,,
COMPONENT#830,KANJI#516,跡,足,,,
COMPONENT#134,KANJI#516,跡,亦,,,
COMPONENT#595,KANJI#516,跡,止,,,
COMPONENT#829,KANJI#1004,超,走,,,
COMPONENT#291,KANJI#1004,超,召,,,
COMPONENT#327,KANJI#1004,超,土,,,
COMPONENT#211,KANJI#1004,超,刀,,,
COMPONENT#564,KANJI#1540,贈,曽,,,
COMPONENT#822,KANJI#1540,贈,貝,,,
COMPONENT#686,KANJI#1540,贈,目,,,
COMPONENT#660,KANJI#1540,贈,田,,,
COMPONENT#764,KANJI#608,賢,臤,,,
COMPONENT#822,KANJI#608,賢,貝,,,
COMPONENT#686,KANJI#608,賢,目,,,
COMPONENT#763,KANJI#608,賢,臣,,,
COMPONENT#275,KANJI#608,賢,又,,,
COMPONENT#822,KANJI#887,賞,貝,,,
COMPONENT#315,KANJI#887,賞,員,,,
COMPONENT#686,KANJI#887,賞,目,,,
COMPONENT#902,KANJI#887,賞,龸,,,
COMPONENT#211,KANJI#1842,貿,刀,,,
COMPONENT#822,KANJI#1842,貿,貝,,,
COMPONENT#686,KANJI#1842,貿,目,,,
COMPONENT#822,KANJI#818,貯,貝,,,
COMPONENT#379,KANJI#818,貯,宁,,,
COMPONENT#67,KANJI#818,貯,丁,,,
COMPONENT#822,KANJI#278,販,貝,,,
COMPONENT#279,KANJI#278,販,反,,,
COMPONENT#275,KANJI#278,販,又,,,
COMPONENT#266,KANJI#278,販,厂,,,
COMPONENT#238,KANJI#1239,貨,化,,,
COMPONENT#822,KANJI#1239,貨,貝,,,
COMPONENT#18,KANJI#1239,貨,イ,,,
COMPONENT#31,KANJI#1239,貨,ヒ,,,
COMPONENT#686,KANJI#1867,貝,目,,,
COMPONENT#177,KANJI#1867,貝,八,,,
COMPONENT#20,KANJI#504,象,ク,,,
COMPONENT#816,KANJI#504,象,豕,,,
COMPONENT#560,KANJI#866,豊,曲,,,
COMPONENT#813,KANJI#866,豊,豆,,,
COMPONENT#177,KANJI#105,谷,八,,,
COMPONENT#143,KANJI#105,谷,人,,,
COMPONENT#285,KANJI#105,谷,口,,,
COMPONENT#810,KANJI#941,講,言,,,
COMPONENT#198,KANJI#941,講,冓,,,
COMPONENT#122,KANJI#941,講,井,,,
COMPONENT#194,KANJI#941,講,再,,,
COMPONENT#810,KANJI#55,諸,言,,,
COMPONENT#746,KANJI#55,諸,者,,,
COMPONENT#744,KANJI#55,諸,耂,,,
COMPONENT#810,KANJI#1398,課,言,,,
COMPONENT#585,KANJI#1398,課,果,,,
COMPONENT#662,KANJI#1398,課,甲,,,
COMPONENT#572,KANJI#1398,課,木,,,
COMPONENT#810,KANJI#356,誌,言,,,
COMPONENT#495,KANJI#356,誌,志,,,
COMPONENT#337,KANJI#356,誌,士,,,
COMPONENT#491,KANJI#356,誌,心,,,
COMPONENT#810,KANJI#2188,詰,言,,,
COMPONENT#300,KANJI#2188,詰,吉,,,
COMPONENT#337,KANJI#2188,詰,士,,,
COMPONENT#810,KANJI#1969,詞,言,,,
COMPONENT#296,KANJI#1969,詞,司,,,
COMPONENT#810,KANJI#1953,設,言,,,
COMPONENT#603,KANJI#1953,設,殳,,,
COMPONENT#205,KANJI#1953,設,几,,,
COMPONENT#275,KANJI#1953,設,又,,,
COMPONENT#810,KANJI#876,訓,言,,,
COMPONENT#430,KANJI#876,訓,川,,,
COMPONENT#809,KANJI#2193,触,角,,,
COMPONENT#795,KANJI#2193,触,虫,,,
COMPONENT#20,KANJI#2193,触,ク,,,
COMPONENT#89,KANJI#2193,触,中,,,
COMPONENT#20,KANJI#746,角,ク,,,
COMPONENT#800,KANJI#1951,複,衤,,,
COMPONENT#348,KANJI#1951,複,复,,,
COMPONENT#343,KANJI#1951,複,夂,,,
COMPONENT#800,KANJI#1465,補,衤,,,
COMPONENT#658,KANJI#1465,補,甫,,,
COMPONENT#127,KANJI#1277,裏,亠,,,
COMPONENT#848,KANJI#1277,裏,里,,,
COMPONENT#799,KANJI#1277,裏,衣,,,
COMPONENT#339,KANJI#1607,装,壮,,,
COMPONENT#799,KANJI#1607,装,衣,,,
COMPONENT#337,KANJI#1607,装,士,,,
COMPONENT#88,KANJI#1607,装,丬,,,
COMPONENT#683,KANJI#733,被,皮,,,
COMPONENT#275,KANJI#733,被,又,,,
COMPONENT#279,KANJI#733,被,反,,,
COMPONENT#150,KANJI#1380,袋,代,,,
COMPONENT#799,KANJI#1380,袋,衣,,,
COMPONENT#18,KANJI#1380,袋,イ,,,
COMPONENT#474,KANJI#1380,袋,弋,,,
COMPONENT#127,KANJI#240,衣,亠,,,
COMPONENT#684,KANJI#1806,血,皿,,,
COMPONENT#89,KANJI#1825,虫,中,,,
COMPONENT#778,KANJI#232,薄,艹,,,
COMPONENT#400,KANJI#232,薄,専,,,
COMPONENT#616,KANJI#232,薄,氵,,,
COMPONENT#396,KANJI#232,薄,寸,,,
COMPONENT#778,KANJI#1780,蔵,艹,,,
COMPONENT#505,KANJI#1780,蔵,戊,,,
COMPONENT#763,KANJI#1780,蔵,臣,,,
COMPONENT#778,KANJI#2124,蒸,艹,,,
COMPONENT#83,KANJI#2124,蒸,丞,,,
COMPONENT#632,KANJI#2124,蒸,灬,,,
COMPONENT#778,KANJI#2091,著,艹,,,
COMPONENT#746,KANJI#2091,著,者,,,
COMPONENT#744,KANJI#2091,著,耂,,,
COMPONENT#538,KANJI#2091,著,日,,,
COMPONENT#778,KANJI#1966,菜,艹,,,
COMPONENT#847,KANJI#1966,菜,采,,,
COMPONENT#13,KANJI#1966,菜,⺤,,,
COMPONENT#572,KANJI#1966,菜,木,,,
COMPONENT#778,KANJI#142,菓,艹,,,
COMPONENT#585,KANJI#142,菓,果,,,
COMPONENT#662,KANJI#142,菓,甲,,,
COMPONENT#572,KANJI#142,菓,木,,,
COMPONENT#778,KANJI#1127,荷,艹,,,
COMPONENT#156,KANJI#1127,荷,何,,,
COMPONENT#18,KANJI#1127,荷,イ,,,
COMPONENT#292,KANJI#1127,荷,可,,,
COMPONENT#778,KANJI#1888,荒,艹,,,
COMPONENT#130,KANJI#1888,荒,亡,,,
COMPONENT#430,KANJI#1888,荒,川,,,
COMPONENT#432,KANJI#1888,荒,巟,,,
COMPONENT#778,KANJI#1949,芸,艹,,,
COMPONENT#120,KANJI#1949,芸,云,,,
COMPONENT#773,KANJI#241,般,舟,,,
COMPONENT#603,KANJI#241,般,殳,,,
COMPONENT#773,KANJI#1128,航,舟,,,
COMPONENT#131,KANJI#1128,航,亢,,,
COMPONENT#205,KANJI#1128,航,几,,,
COMPONENT#95,KANJI#1964,舟,丹,,,
COMPONENT#763,KANJI#1632,臣,臣,,,
COMPONENT#436,KANJI#1632,臣,巨,,,
COMPONENT#567,KANJI#1,臓,月,,,
COMPONENT#791,KANJI#1,臓,蔵,,,
COMPONENT#763,KANJI#1,臓,臣,,,
COMPONENT#505,KANJI#1,臓,戊,,,
COMPONENT#792,KANJI#1706,膚,虍,,,
COMPONENT#759,KANJI#1706,膚,胃,,,
COMPONENT#660,KANJI#1706,膚,田,,,
COMPONENT#567,KANJI#1706,膚,月,,,
COMPONENT#567,KANJI#1270,腰,月,,,
COMPONENT#805,KANJI#1270,腰,覀,,,
COMPONENT#367,KANJI#1270,腰,女,,,
COMPONENT#806,KANJI#1270,腰,要,,,
COMPONENT#567,KANJI#1014,腕,月,,,
COMPONENT#349,KANJI#1014,腕,夕,,,
COMPONENT#350,KANJI#1014,腕,夗,,,
COMPONENT#50,KANJI#1014,腕,㔾,,,
COMPONENT#567,KANJI#1028,脳,月,,,
COMPONENT#11,KANJI#1028,脳,⺍,,,
COMPONENT#209,KANJI#1028,脳,凶,,,
COMPONENT#567,KANJI#953,脂,月,,,
COMPONENT#31,KANJI#953,脂,ヒ,,,
COMPONENT#543,KANJI#953,脂,旨,,,
COMPONENT#538,KANJI#953,脂,日,,,
COMPONENT#567,KANJI#1757,胸,月,,,
COMPONENT#209,KANJI#1757,胸,凶,,,
COMPONENT#234,KANJI#1757,胸,匈,,,
COMPONENT#228,KANJI#1757,胸,勹,,,
COMPONENT#660,KANJI#848,胃,田,,,
COMPONENT#567,KANJI#848,胃,月,,,
COMPONENT#595,KANJI#2028,肯,止,,,
COMPONENT#567,KANJI#2028,肯,月,,,
COMPONENT#510,KANJI#2149,肩,戸,,,
COMPONENT#567,KANJI#2149,肩,月,,,
COMPONENT#567,KANJI#1957,肌,月,,,
COMPONENT#205,KANJI#1957,肌,几,,,
COMPONENT#749,KANJI#1407,耕,耒,,,
COMPONENT#122,KANJI#1407,耕,井,,,
COMPONENT#743,KANJI#1984,翌,羽,,,
COMPONENT#716,KANJI#1984,翌,立,,,
COMPONENT#202,KANJI#1984,翌,冫,,,
COMPONENT#202,KANJI#45,羽,冫,,,
COMPONENT#304,KANJI#425,群,君,,,
COMPONENT#738,KANJI#425,群,羊,,,
COMPONENT#746,KANJI#1107,署,者,,,
COMPONENT#734,KANJI#1107,署,罒,,,
COMPONENT#744,KANJI#1107,署,耂,,,
COMPONENT#538,KANJI#1107,署,日,,,
