PK,SK,word,kanji,EntityType
KANJI#696,WORD#559,冷蔵庫,蔵,KanjiWord
KANJI#582,WORD#559,冷蔵庫,冷,KanjiWord
KANJI#880,WORD#559,冷蔵庫,庫,KanjiWord
KANJI#29,WORD#560,本,本,KanjiWord
KANJI#265,WORD#561,雑誌,雑,KanjiWord
KANJI#679,WORD#561,雑誌,誌,KanjiWord
KANJI#176,WORD#562,新聞,新,KanjiWord
KANJI#15,WORD#562,新聞,聞,KanjiWord
KANJI#298,WORD#563,辞書,辞,KanjiWord
KANJI#32,WORD#563,辞書,書,KanjiWord
KANJI#151,WORD#564,飲み物,物,KanjiWord
KANJI#87,WORD#564,飲み物,飲,KanjiWord
KANJI#122,WORD#565,肉,肉,KanjiWord
KANJI#699,WORD#566,野菜,菜,KanjiWord
KANJI#97,WORD#566,野菜,野,KanjiWord
KANJI#429,WORD#567,果物,果,KanjiWord
KANJI#151,WORD#567,果物,物,KanjiWord
KANJI#356,WORD#568,米,米,KanjiWord
KANJI#915,WORD#569,塩,塩,KanjiWord
KANJI#1401,WORD#570,砂糖,糖,KanjiWord
KANJI#761,WORD#570,砂糖,砂,KanjiWord
KANJI#811,WORD#571,醤油,油,KanjiWord
KANJI#217,WORD#572,味噌,味,KanjiWord
KANJI#85,WORD#573,駅,駅,KanjiWord
KANJI#400,WORD#574,空港,港,KanjiWord
KANJI#130,WORD#574,空港,空,KanjiWord
KANJI#400,WORD#575,港,港,KanjiWord
KANJI#192,WORD#576,店,店,KanjiWord
KANJI#32,WORD#577,図書館,書,KanjiWord
KANJI#213,WORD#577,図書館,図,KanjiWord
KANJI#86,WORD#577,図書館,館,KanjiWord
KANJI#327,WORD#578,美術館,術,KanjiWord
KANJI#344,WORD#578,美術館,美,KanjiWord
KANJI#86,WORD#578,美術館,館,KanjiWord
KANJI#192,WORD#579,喫茶店,店,KanjiWord
KANJI#117,WORD#579,喫茶店,茶,KanjiWord
KANJI#929,WORD#579,喫茶店,喫,KanjiWord
KANJI#23,WORD#581,天気,気,KanjiWord
KANJI#44,WORD#581,天気,天,KanjiWord
KANJI#4,WORD#582,雨,雨,KanjiWord
KANJI#263,WORD#583,雪,雪,KanjiWord
KANJI#441,WORD#584,晴れ,晴,KanjiWord
KANJI#848,WORD#585,曇り,曇,KanjiWord
KANJI#446,WORD#586,易しい,易,KanjiWord
KANJI#23,WORD#587,元気な,気,KanjiWord
KANJI#233,WORD#587,元気な,元,KanjiWord
KANJI#1713,WORD#588,暇,暇,KanjiWord
KANJI#374,WORD#589,眠い,眠,KanjiWord
KANJI#534,WORD#590,大変な,変,KanjiWord
KANJI#45,WORD#590,大変な,大,KanjiWord
KANJI#347,WORD#591,一緒に,緒,KanjiWord
KANJI#80,WORD#591,一緒に,一,KanjiWord
KANJI#35,WORD#594,後で,後,KanjiWord
KANJI#194,WORD#609,お帰りなさい,帰,KanjiWord
KANJI#68,WORD#617,休みます,休,KanjiWord
KANJI#136,WORD#618,知ります,知,KanjiWord
KANJI#131,WORD#619,研究します,究,KanjiWord
KANJI#135,WORD#619,研究します,研,KanjiWord
KANJI#151,WORD#620,買い物します,物,KanjiWord
KANJI#112,WORD#620,買い物します,買,KanjiWord
KANJI#449,WORD#621,散歩します,散,KanjiWord
KANJI#158,WORD#621,散歩します,歩,KanjiWord
KANJI#408,WORD#622,洗います,洗,KanjiWord
KANJI#269,WORD#623,掃除します,除,KanjiWord
KANJI#861,WORD#623,掃除します,掃,KanjiWord
KANJI#103,WORD#624,送ります,送,KanjiWord
KANJI#732,WORD#625,連絡します,絡,KanjiWord
KANJI#288,WORD#625,連絡します,連,KanjiWord
KANJI#547,WORD#626,呼びます,呼,KanjiWord
KANJI#181,WORD#627,手伝います,手,KanjiWord
KANJI#605,WORD#627,手伝います,伝,KanjiWord
KANJI#1317,WORD#628,脱ぎます,脱,KanjiWord
KANJI#137,WORD#629,着ます,着,KanjiWord
KANJI#608,WORD#630,付けます,付,KanjiWord
KANJI#459,WORD#631,押します,押,KanjiWord
KANJI#494,WORD#632,引きます,引,KanjiWord
KANJI#100,WORD#633,運びます,運,KanjiWord
KANJI#108,WORD#634,走ります,走,KanjiWord
KANJI#158,WORD#635,歩きます,歩,KanjiWord
KANJI#438,WORD#636,曲がります,曲,KanjiWord
KANJI#401,WORD#637,渡ります,渡,KanjiWord
KANJI#271,WORD#638,降ります,降,KanjiWord
KANJI#985,WORD#640,並びます,並,KanjiWord
KANJI#985,WORD#641,並べます,並,KanjiWord
KANJI#345,WORD#642,置きます,置,KanjiWord
KANJI#1024,WORD#643,飾ります,飾,KanjiWord
KANJI#534,WORD#644,変えます,変,KanjiWord
KANJI#376,WORD#645,直します,直,KanjiWord
KANJI#279,WORD#646,選びます,選,KanjiWord
KANJI#454,WORD#647,探します,探,KanjiWord
KANJI#12,WORD#648,見つけます,見,KanjiWord
KANJI#782,WORD#649,無くします,無,KanjiWord
KANJI#782,WORD#650,無くなります,無,KanjiWord
KANJI#65,WORD#651,入ります,入,KanjiWord
KANJI#61,WORD#652,出ます,出,KanjiWord
KANJI#296,WORD#653,迎えます,迎,KanjiWord
KANJI#381,WORD#654,疲れます,疲,KanjiWord
KANJI#92,WORD#655,青い,青,KanjiWord
KANJI#109,WORD#656,赤い,赤,KanjiWord
KANJI#394,WORD#657,熱い,熱,KanjiWord
KANJI#200,WORD#659,安全,安,KanjiWord
KANJI#586,WORD#659,安全,全,KanjiWord
KANJI#380,WORD#660,痛い,痛,KanjiWord
KANJI#383,WORD#661,一番,番,KanjiWord
KANJI#80,WORD#661,一番,一,KanjiWord
KANJI#161,WORD#664,歌,歌,KanjiWord
KANJI#350,WORD#665,絵,絵,KanjiWord
KANJI#700,WORD#667,お菓子,菓,KanjiWord
KANJI#42,WORD#667,お菓子,子,KanjiWord
KANJI#181,WORD#668,お手洗い,手,KanjiWord
KANJI#408,WORD#668,お手洗い,洗,KanjiWord
KANJI#905,WORD#669,お寺,寺,KanjiWord
KANJI#337,WORD#670,お腹,腹,KanjiWord
KANJI#218,WORD#671,同じ,同,KanjiWord
KANJI#409,WORD#672,泳ぎます,泳,KanjiWord
KANJI#151,WORD#673,買い物,物,KanjiWord
KANJI#112,WORD#673,買い物,買,KanjiWord
KANJI#776,WORD#675,片付けます,片,KanjiWord
KANJI#608,WORD#675,片付けます,付,KanjiWord
KANJI#2019,WORD#677,壁,壁,KanjiWord
KANJI#367,WORD#678,神,神,KanjiWord
KANJI#658,WORD#679,軽い,軽,KanjiWord
KANJI#201,WORD#682,漢字,字,KanjiWord
KANJI#153,WORD#682,漢字,漢,KanjiWord
KANJI#120,WORD#683,黄色い,色,KanjiWord
KANJI#620,WORD#683,黄色い,黄,KanjiWord
KANJI#7,WORD#684,金,金,KanjiWord
KANJI#81,WORD#686,黒い,黒,KanjiWord
KANJI#144,WORD#687,計画,画,KanjiWord
KANJI#114,WORD#687,計画,計,KanjiWord
KANJI#526,WORD#688,結婚,婚,KanjiWord
KANJI#1381,WORD#688,結婚,結,KanjiWord
KANJI#128,WORD#689,答えます,答,KanjiWord
KANJI#540,WORD#694,困ります,困,KanjiWord
KANJI#449,WORD#697,散歩,散,KanjiWord
KANJI#158,WORD#697,散歩,歩,KanjiWord
KANJI#84,WORD#698,試験,験,KanjiWord
KANJI#113,WORD#698,試験,試,KanjiWord
KANJI#214,WORD#699,質問,問,KanjiWord
KANJI#110,WORD#699,質問,質,KanjiWord
KANJI#157,WORD#700,死にます,死,KanjiWord
KANJI#1366,WORD#701,締めます,締,KanjiWord
KANJI#163,WORD#703,授業,業,KanjiWord
KANJI#1782,WORD#703,授業,授,KanjiWord
KANJI#514,WORD#704,宿題,宿,KanjiWord
KANJI#90,WORD#704,宿題,題,KanjiWord
KANJI#244,WORD#705,食事,事,KanjiWord
KANJI#2,WORD#705,食事,食,KanjiWord
KANJI#176,WORD#706,新幹線,新,KanjiWord
KANJI#728,WORD#706,新幹線,線,KanjiWord
KANJI#1910,WORD#706,新幹線,幹,KanjiWord
KANJI#531,WORD#709,大丈夫,夫,KanjiWord
KANJI#45,WORD#709,大丈夫,大,KanjiWord
KANJI#529,WORD#710,大好きな,好,KanjiWord
KANJI#45,WORD#710,大好きな,大,KanjiWord
KANJI#45,WORD#711,大切な,大,KanjiWord
KANJI#228,WORD#711,大切な,切,KanjiWord
KANJI#137,WORD#712,着きます,着,KanjiWord
KANJI#252,WORD#715,飛びます,飛,KanjiWord
KANJI#65,WORD#716,入口,入,KanjiWord
KANJI#221,WORD#716,入口,口,KanjiWord
KANJI#594,WORD#717,値段,値,KanjiWord
KANJI#416,WORD#717,値段,段,KanjiWord
KANJI#615,WORD#718,乗ります,乗,KanjiWord
KANJI#419,WORD#719,歯,歯,KanjiWord
KANJI#784,WORD#720,灰皿,灰,KanjiWord
KANJI#765,WORD#720,灰皿,皿,KanjiWord
KANJI#579,WORD#721,初めて,初,KanjiWord
KANJI#95,WORD#723,開きます,開,KanjiWord
KANJI#599,WORD#724,便利な,便,KanjiWord
KANJI#577,WORD#724,便利な,利,KanjiWord
KANJI#1242,WORD#727,街,街,KanjiWord
KANJI#553,WORD#729,向こう,向,KanjiWord
KANJI#180,WORD#730,持ちます,持,KanjiWord
KANJI#214,WORD#731,問題,問,KanjiWord
KANJI#90,WORD#731,問題,題,KanjiWord
KANJI#32,WORD#732,読書,書,KanjiWord
KANJI#9,WORD#732,読書,読,KanjiWord
KANJI#543,WORD#733,喜びます,喜,KanjiWord
KANJI#125,WORD#734,練習,習,KanjiWord
KANJI#726,WORD#734,練習,練,KanjiWord
KANJI#485,WORD#735,忘れます,忘,KanjiWord
KANJI#545,WORD#736,和食,和,KanjiWord
KANJI#2,WORD#736,和食,食,KanjiWord
KANJI#542,WORD#737,回,回,KanjiWord
KANJI#635,WORD#738,階,階,KanjiWord
KANJI#98,WORD#739,重い,重,KanjiWord
KANJI#217,WORD#740,味,味,KanjiWord
KANJI#60,WORD#741,分かります,分,KanjiWord
KANJI#323,WORD#742,覚えます,覚,KanjiWord
KANJI#797,WORD#743,温かい,温,KanjiWord
KANJI#289,WORD#745,速い,速,KanjiWord
KANJI#197,WORD#746,少ない,少,KanjiWord
KANJI#206,WORD#747,多い,多,KanjiWord
KANJI#188,WORD#748,強い,強,KanjiWord
KANJI#878,WORD#749,弱い,弱,KanjiWord
KANJI#503,WORD#752,看護師,師,KanjiWord
KANJI#1475,WORD#752,看護師,看,KanjiWord
KANJI#1182,WORD#752,看護師,護,KanjiWord
KANJI#503,WORD#753,教師,師,KanjiWord
KANJI#179,WORD#753,教師,教,KanjiWord
KANJI#134,WORD#754,社員,社,KanjiWord
KANJI#215,WORD#754,社員,員,KanjiWord
KANJI#597,WORD#755,信号,信,KanjiWord
KANJI#555,WORD#755,信号,号,KanjiWord
KANJI#610,WORD#756,交差点,交,KanjiWord
KANJI#397,WORD#756,交差点,点,KanjiWord
KANJI#505,WORD#756,交差点,差,KanjiWord
KANJI#217,WORD#757,意味,味,KanjiWord
KANJI#182,WORD#757,意味,意,KanjiWord
KANJI#240,WORD#758,以内,以,KanjiWord
KANJI#583,WORD#758,以内,内,KanjiWord
KANJI#46,WORD#759,以外,外,KanjiWord
KANJI#240,WORD#759,以外,以,KanjiWord
KANJI#546,WORD#760,一生懸命,命,KanjiWord
KANJI#1819,WORD#760,一生懸命,懸,KanjiWord
KANJI#80,WORD#760,一生懸命,一,KanjiWord
KANJI#19,WORD#760,一生懸命,生,KanjiWord
KANJI#1305,WORD#761,田舎,舎,KanjiWord
KANJI#146,WORD#761,田舎,田,KanjiWord
KANJI#557,WORD#762,受付,受,KanjiWord
KANJI#608,WORD#762,受付,付,KanjiWord
KANJI#224,WORD#763,動きます,動,KanjiWord
KANJI#465,WORD#764,打ちます,打,KanjiWord
KANJI#753,WORD#765,移ります,移,KanjiWord
KANJI#688,WORD#766,裏,裏,KanjiWord
KANJI#100,WORD#767,運動します,運,KanjiWord
KANJI#224,WORD#767,運動します,動,KanjiWord
KANJI#100,WORD#768,運転手,運,KanjiWord
KANJI#105,WORD#768,運転手,転,KanjiWord
KANJI#181,WORD#768,運転手,手,KanjiWord
KANJI#281,WORD#769,遠慮します,遠,KanjiWord
KANJI#1832,WORD#769,遠慮します,慮,KanjiWord
KANJI#85,WORD#770,駅員,駅,KanjiWord
KANJI#215,WORD#770,駅員,員,KanjiWord
KANJI#181,WORD#771,選手,手,KanjiWord
KANJI#279,WORD#771,選手,選,KanjiWord
KANJI#11,WORD#772,英会話,話,KanjiWord
KANJI#118,WORD#772,英会話,英,KanjiWord
KANJI#239,WORD#772,英会話,会,KanjiWord
KANJI#281,WORD#773,遠足,遠,KanjiWord
KANJI#106,WORD#773,遠足,足,KanjiWord
KANJI#3,WORD#774,終電,電,KanjiWord
KANJI#126,WORD#774,終電,終,KanjiWord
KANJI#462,WORD#776,折ります,折,KanjiWord
KANJI#462,WORD#777,折れます,折,KanjiWord
KANJI#330,WORD#778,落とします,落,KanjiWord
KANJI#330,WORD#779,落ちます,落,KanjiWord
KANJI#91,WORD#780,音,音,KanjiWord
KANJI#757,WORD#781,お祝い,祝,KanjiWord
KANJI#31,WORD#782,お正月,月,KanjiWord
KANJI#159,WORD#782,お正月,正,KanjiWord
KANJI#36,WORD#783,お年寄り,年,KanjiWord
KANJI#513,WORD#783,お年寄り,寄,KanjiWord
KANJI#12,WORD#784,お見舞い,見,KanjiWord
KANJI#336,WORD#784,お見舞い,舞,KanjiWord
KANJI#95,WORD#785,開始,開,KanjiWord
KANJI#202,WORD#785,開始,始,KanjiWord
KANJI#309,WORD#786,会議,議,KanjiWord
KANJI#239,WORD#786,会議,会,KanjiWord
KANJI#210,WORD#787,会場,場,KanjiWord
KANJI#239,WORD#787,会場,会,KanjiWord
KANJI#154,WORD#788,海岸,海,KanjiWord
KANJI#896,WORD#788,海岸,岸,KanjiWord
KANJI#11,WORD#789,会話,話,KanjiWord
KANJI#239,WORD#789,会話,会,KanjiWord
KANJI#41,WORD#790,科学,学,KanjiWord
KANJI#365,WORD#790,科学,科,KanjiWord
KANJI#1081,WORD#791,鏡,鏡,KanjiWord
KANJI#244,WORD#792,火事,事,KanjiWord
KANJI#21,WORD#792,火事,火,KanjiWord
KANJI#198,WORD#793,家事,家,KanjiWord
KANJI#244,WORD#793,家事,事,KanjiWord
KANJI#486,WORD#794,必ず,必,KanjiWord
KANJI#102,WORD#795,通います,通,KanjiWord
KANJI#980,WORD#796,乾きます,乾,KanjiWord
KANJI#980,WORD#797,乾かします,乾,KanjiWord
KANJI#534,WORD#798,変わります,変,KanjiWord
KANJI#1475,WORD#799,看板,看,KanjiWord
KANJI#842,WORD#799,看板,板,KanjiWord
KANJI#598,WORD#800,関係,係,KanjiWord
KANJI#273,WORD#800,関係,関,KanjiWord
KANJI#322,WORD#801,観光客,観,KanjiWord
KANJI#517,WORD#801,観光客,客,KanjiWord
KANJI#587,WORD#801,観光客,光,KanjiWord
KANJI#423,WORD#802,機会,機,KanjiWord
KANJI#239,WORD#802,機会,会,KanjiWord
KANJI#268,WORD#803,危険,険,KanjiWord
KANJI#563,WORD#803,危険,危,KanjiWord
KANJI#412,WORD#804,決まります,決,KanjiWord
KANJI#412,WORD#805,決めます,決,KanjiWord
KANJI#23,WORD#806,気持ち,気,KanjiWord
KANJI#180,WORD#806,気持ち,持,KanjiWord
KANJI#184,WORD#807,急行,急,KanjiWord
KANJI#14,WORD#807,急行,行,KanjiWord
KANJI#32,WORD#808,教科書,書,KanjiWord
KANJI#179,WORD#808,教科書,教,KanjiWord
KANJI#365,WORD#808,教科書,科,KanjiWord
KANJI#467,WORD#809,近所,所,KanjiWord
KANJI#104,WORD#809,近所,近,KanjiWord
KANJI#120,WORD#810,銀色,色,KanjiWord
KANJI#96,WORD#810,銀色,銀,KanjiWord
KANJI#23,WORD#811,空気,気,KanjiWord
KANJI#130,WORD#811,空気,空,KanjiWord
KANJI#195,WORD#812,工場,工,KanjiWord
KANJI#210,WORD#812,工場,場,KanjiWord
KANJI#19,WORD#813,高校生,生,KanjiWord
KANJI#26,WORD#813,高校生,校,KanjiWord
KANJI#1,WORD#813,高校生,高,KanjiWord
KANJI#6,WORD#814,校長先生,長,KanjiWord
KANJI#66,WORD#814,校長先生,先,KanjiWord
KANJI#26,WORD#814,校長先生,校,KanjiWord
KANJI#19,WORD#814,校長先生,生,KanjiWord
KANJI#231,WORD#815,公務員,公,KanjiWord
KANJI#215,WORD#815,公務員,員,KanjiWord
KANJI#568,WORD#815,公務員,務,KanjiWord
KANJI#535,WORD#816,声,声,KanjiWord
KANJI#41,WORD#817,小学校,学,KanjiWord
KANJI#40,WORD#817,小学校,小,KanjiWord
KANJI#26,WORD#817,小学校,校,KanjiWord
KANJI#1752,WORD#818,故障します,故,KanjiWord
KANJI#1058,WORD#818,故障します,障,KanjiWord
KANJI#128,WORD#819,答え,答,KanjiWord
KANJI#40,WORD#820,小鳥,小,KanjiWord
KANJI#82,WORD#820,小鳥,鳥,KanjiWord
KANJI#2017,WORD#821,壊します,壊,KanjiWord
KANJI#2017,WORD#822,壊れます,壊,KanjiWord
KANJI#191,WORD#823,今度,度,KanjiWord
KANJI#69,WORD#823,今度,今,KanjiWord
KANJI#436,WORD#824,最近,最,KanjiWord
KANJI#104,WORD#824,最近,近,KanjiWord
KANJI#436,WORD#825,最後,最,KanjiWord
KANJI#35,WORD#825,最後,後,KanjiWord
KANJI#436,WORD#826,最初,最,KanjiWord
KANJI#579,WORD#826,最初,初,KanjiWord
KANJI#236,WORD#827,作文,作,KanjiWord
KANJI#178,WORD#827,作文,文,KanjiWord
KANJI#1015,WORD#828,騒ぎます,騒,KanjiWord
KANJI#684,WORD#829,触ります,触,KanjiWord
KANJI#572,WORD#830,参加します,加,KanjiWord
KANJI#561,WORD#830,参加します,参,KanjiWord
KANJI#417,WORD#831,残念な,残,KanjiWord
KANJI#483,WORD#831,残念な,念,KanjiWord
KANJI#554,WORD#832,試合,合,KanjiWord
KANJI#113,WORD#832,試合,試,KanjiWord
KANJI#419,WORD#833,歯医者,歯,KanjiWord
KANJI#223,WORD#833,歯医者,医,KanjiWord
KANJI#123,WORD#833,歯医者,者,KanjiWord
KANJI#121,WORD#834,自由,自,KanjiWord
KANJI#386,WORD#834,自由,由,KanjiWord
KANJI#423,WORD#835,自動販売機,機,KanjiWord
KANJI#224,WORD#835,自動販売機,動,KanjiWord
KANJI#209,WORD#835,自動販売機,売,KanjiWord
KANJI#121,WORD#835,自動販売機,自,KanjiWord
KANJI#670,WORD#835,自動販売機,販,KanjiWord
KANJI#467,WORD#836,事務所,所,KanjiWord
KANJI#244,WORD#836,事務所,事,KanjiWord
KANJI#568,WORD#836,事務所,務,KanjiWord
KANJI#530,WORD#837,失礼します,失,KanjiWord
KANJI#369,WORD#837,失礼します,礼,KanjiWord
KANJI#523,WORD#838,住宅,宅,KanjiWord
KANJI#238,WORD#838,住宅,住,KanjiWord
KANJI#141,WORD#839,出発します,発,KanjiWord
KANJI#61,WORD#839,出発します,出,KanjiWord
KANJI#502,WORD#840,出席します,席,KanjiWord
KANJI#61,WORD#840,出席します,出,KanjiWord
KANJI#1889,WORD#841,出張します,張,KanjiWord
KANJI#61,WORD#841,出張します,出,KanjiWord
KANJI#791,WORD#842,準備します,準,KanjiWord
KANJI#590,WORD#842,準備します,備,KanjiWord
KANJI#733,WORD#843,紹介します,紹,KanjiWord
KANJI#978,WORD#843,紹介します,介,KanjiWord
KANJI#544,WORD#844,商店街,商,KanjiWord
KANJI#1242,WORD#844,商店街,街,KanjiWord
KANJI#192,WORD#844,商店街,店,KanjiWord
KANJI#43,WORD#845,少女,女,KanjiWord
KANJI#197,WORD#845,少女,少,KanjiWord
KANJI#36,WORD#846,少年,年,KanjiWord
KANJI#197,WORD#846,少年,少,KanjiWord
KANJI#177,WORD#847,食料品,料,KanjiWord
KANJI#2,WORD#847,食料品,食,KanjiWord
KANJI#216,WORD#847,食料品,品,KanjiWord
KANJI#22,WORD#848,水道,水,KanjiWord
KANJI#99,WORD#848,水道,道,KanjiWord
KANJI#448,WORD#849,数字,数,KanjiWord
KANJI#201,WORD#849,数字,字,KanjiWord
KANJI#130,WORD#850,空きます,空,KanjiWord
KANJI#130,WORD#851,空き缶,空,KanjiWord
KANJI#724,WORD#851,空き缶,缶,KanjiWord
KANJI#284,WORD#852,過ぎます,過,KanjiWord
KANJI#287,WORD#853,進みます,進,KanjiWord
KANJI#1577,WORD#854,滑ります,滑,KanjiWord
KANJI#407,WORD#855,生活,活,KanjiWord
KANJI#19,WORD#855,生活,生,KanjiWord
KANJI#31,WORD#856,正月,月,KanjiWord
KANJI#159,WORD#856,正月,正,KanjiWord
KANJI#143,WORD#857,世界,界,KanjiWord
KANJI#246,WORD#857,世界,世,KanjiWord
KANJI#315,WORD#858,説明します,説,KanjiWord
KANJI#171,WORD#858,説明します,明,KanjiWord
KANJI#423,WORD#859,洗濯機,機,KanjiWord
KANJI#408,WORD#859,洗濯機,洗,KanjiWord
KANJI#786,WORD#859,洗濯機,濯,KanjiWord
KANJI#728,WORD#860,線路,線,KanjiWord
KANJI#300,WORD#860,線路,路,KanjiWord
KANJI#728,WORD#861,線,線,KanjiWord
KANJI#469,WORD#862,戦争,戦,KanjiWord
KANJI#613,WORD#862,戦争,争,KanjiWord
KANJI#269,WORD#863,掃除機,除,KanjiWord
KANJI#861,WORD#863,掃除機,掃,KanjiWord
KANJI#423,WORD#863,掃除機,機,KanjiWord
KANJI#375,WORD#864,相手,相,KanjiWord
KANJI#181,WORD#864,相手,手,KanjiWord
KANJI#2164,WORD#865,倉庫,倉,KanjiWord
KANJI#880,WORD#865,倉庫,庫,KanjiWord
KANJI#289,WORD#866,速達,速,KanjiWord
KANJI#283,WORD#866,速達,達,KanjiWord
KANJI#943,WORD#867,卒業します,卒,KanjiWord
KANJI#163,WORD#867,卒業します,業,KanjiWord
KANJI#340,WORD#868,育てます,育,KanjiWord
KANJI#943,WORD#869,卒業式,卒,KanjiWord
KANJI#495,WORD#869,卒業式,式,KanjiWord
KANJI#163,WORD#869,卒業式,業,KanjiWord
KANJI#292,WORD#870,退院します,退,KanjiWord
KANJI#94,WORD#870,退院します,院,KanjiWord
KANJI#41,WORD#871,大学生,学,KanjiWord
KANJI#19,WORD#871,大学生,生,KanjiWord
KANJI#45,WORD#871,大学生,大,KanjiWord
KANJI#340,WORD#872,体育館,育,KanjiWord
KANJI#237,WORD#872,体育館,体,KanjiWord
KANJI#86,WORD#872,体育館,館,KanjiWord
KANJI#162,WORD#873,楽しみ,楽,KanjiWord
KANJI#162,WORD#874,楽しみます,楽,KanjiWord
KANJI#156,WORD#876,注意します,注,KanjiWord
KANJI#182,WORD#876,注意します,意,KanjiWord
KANJI#74,WORD#877,中止します,中,KanjiWord
KANJI#160,WORD#877,中止します,止,KanjiWord
KANJI#156,WORD#878,注文します,注,KanjiWord
KANJI#178,WORD#878,注文します,文,KanjiWord
KANJI#8,WORD#879,駐車場,車,KanjiWord
KANJI#210,WORD#879,駐車場,場,KanjiWord
KANJI#623,WORD#879,駐車場,駐,KanjiWord
KANJI#630,WORD#880,地震,震,KanjiWord
KANJI#212,WORD#880,地震,地,KanjiWord
KANJI#212,WORD#881,地図,地,KanjiWord
KANJI#213,WORD#881,地図,図,KanjiWord
KANJI#117,WORD#882,茶碗,茶,KanjiWord
KANJI#175,WORD#883,使い方,方,KanjiWord
KANJI#235,WORD#883,使い方,使,KanjiWord
KANJI#151,WORD#884,漬け物,物,KanjiWord
KANJI#1569,WORD#884,漬け物,漬,KanjiWord
KANJI#554,WORD#885,付き合います,合,KanjiWord
KANJI#608,WORD#885,付き合います,付,KanjiWord
KANJI#605,WORD#886,伝えます,伝,KanjiWord
KANJI#348,WORD#888,続けます,続,KanjiWord
KANJI#946,WORD#889,包みます,包,KanjiWord
KANJI#3,WORD#890,電灯,電,KanjiWord
KANJI#785,WORD#890,電灯,灯,KanjiWord
KANJI#105,WORD#891,転びます,転,KanjiWord
KANJI#3,WORD#892,電気屋,電,KanjiWord
KANJI#23,WORD#892,電気屋,気,KanjiWord
KANJI#196,WORD#892,電気屋,屋,KanjiWord
KANJI#3,WORD#893,電子レンジ,電,KanjiWord
KANJI#42,WORD#893,電子レンジ,子,KanjiWord
KANJI#137,WORD#894,到着します,着,KanjiWord
KANJI#576,WORD#894,到着します,到,KanjiWord
KANJI#224,WORD#895,動き,動,KanjiWord
KANJI#224,WORD#896,動物園,動,KanjiWord
KANJI#151,WORD#896,動物園,物,KanjiWord
KANJI#539,WORD#896,動物園,園,KanjiWord
KANJI#184,WORD#897,特急,急,KanjiWord
KANJI#150,WORD#897,特急,特,KanjiWord
KANJI#806,WORD#898,泥棒,泥,KanjiWord
KANJI#831,WORD#898,泥棒,棒,KanjiWord
